date,period,value
2020-04-30,2020-03-31,12359542.16
2020-08-31,2020-06-30,12290437.56
2020-10-31,2020-09-30,-12026238.02
2021-04-30,2020-12-31,-39171878.39
2021-04-30,2021-03-31,1838134.65
2021-08-31,2021-06-30,-4985604.1
2021-10-30,2021-09-30,1685845.54
2022-04-30,2021-12-31,-8185931.12
2022-04-30,2022-03-31,-4127307.07
2022-08-31,2022-06-30,14130548.56
2022-10-29,2022-09-30,32759313.44
2023-04-29,2022-12-31,23038599.89
2023-04-29,2023-03-31,-14123006.79
2023-08-31,2023-06-30,24097956.16
2023-10-31,2023-09-30,15187234.36
2024-04-30,2023-12-31,7610455.57
2024-04-30,2024-03-31,175994.49
2024-08-31,2024-06-30,3200092.67
2024-10-31,2024-09-30,-2116197.47
2025-04-30,2024-12-31,-23655643.81
2025-04-30,2025-03-31,-214851825.35
2025-08-30,2025-06-30,-189600332.84
2025-10-31,2025-09-30,-110366560.75
