date,period,value
2020-04-29,2020-03-31,15932223.21
2020-08-21,2020-06-30,15871954.13
2020-10-29,2020-09-30,13397419.14
2021-03-23,2020-12-31,13394659.37
2021-04-26,2021-03-31,13390180.05
2021-08-27,2021-06-30,12982243.94
2021-10-25,2021-09-30,108308301.75
2022-04-28,2021-12-31,108275396.83
2022-04-28,2022-03-31,108237322.45
2022-08-16,2022-06-30,108215509.76
2022-10-26,2022-09-30,108197073.1
2023-04-26,2022-12-31,108194904.84
2023-04-28,2023-03-31,108190568.64
2023-08-26,2023-06-30,108186424.71
2023-10-28,2023-09-30,108186000.13
2024-04-29,2023-12-31,108157182.34
2024-04-29,2024-03-31,108156545.47
2024-08-30,2024-06-30,108138129.88
2024-10-30,2024-09-30,108119925.96
2025-04-24,2024-12-31,108104755.03
2025-04-24,2025-03-31,108099631.24
2025-08-23,2025-06-30,108088395.9
2025-10-24,2025-09-30,96920743.05
