date,period,value
2020-04-30,2020-03-31,66587299.79
2020-08-28,2020-06-30,61047303.1
2020-10-29,2020-09-30,51496689.94
2021-04-10,2020-12-31,95022437.92
2021-04-30,2021-03-31,84138579.15
2021-08-31,2021-06-30,65768348.22
2021-10-29,2021-09-30,70843191.87
2022-04-15,2021-12-31,123182139.3
2022-04-29,2022-03-31,91150113.04
2022-08-31,2022-06-30,71074266.68
2022-10-28,2022-09-30,49086994.3
2023-04-07,2022-12-31,96639316.84
2023-04-28,2023-03-31,69332093.96
2023-08-31,2023-06-30,56349817.7
2023-10-28,2023-09-30,53065396.48
2024-04-18,2023-12-31,103986288.67
2024-04-30,2024-03-31,78757972.36
2024-08-31,2024-06-30,75274653.85
2024-10-31,2024-09-30,71751751.88
2025-04-02,2024-12-31,110198622.14
2025-04-30,2025-03-31,86935019.85
2025-08-29,2025-06-30,74685134.05
2025-10-30,2025-09-30,71477932.77
