date,period,value
2020-04-25,2020-03-31,57729356.55
2020-08-11,2020-06-30,62311990.87
2020-10-29,2020-09-30,62149243.33
2021-04-16,2020-12-31,61347189.96
2021-04-16,2021-03-31,58502186.19
2021-08-27,2021-06-30,57221505.66
2021-10-28,2021-09-30,61723144.95
2022-04-26,2021-12-31,66916227.52
2022-04-26,2022-03-31,62914683.4
2022-08-30,2022-06-30,65955148.08
2022-10-27,2022-09-30,71099030.5
2023-04-07,2022-12-31,69348780.85
2023-04-28,2023-03-31,80550004.83
2023-08-29,2023-06-30,79021435.97
2023-10-23,2023-09-30,75236096.57
2024-04-25,2023-12-31,77777093.5
2024-04-25,2024-03-31,81362953.6
2024-08-29,2024-06-30,87717612.44
2024-10-24,2024-09-30,86259854.31
2025-04-16,2024-12-31,81869217.07
2025-04-25,2025-03-31,88167534.0
2025-08-26,2025-06-30,109355493.48
2025-10-28,2025-09-30,124648983.41
