date,period,value
2021-03-31,2020-12-31,22279169000.0
2021-04-29,2021-03-31,26269940000.0
2021-08-31,2021-06-30,28341897000.0
2021-10-30,2021-09-30,26093603000.0
2022-04-01,2021-12-31,25860244000.0
2022-04-30,2022-03-31,32017373000.0
2022-08-31,2022-06-30,32141404000.0
2022-10-27,2022-09-30,33207790000.0
2023-03-31,2022-12-31,34467475000.0
2023-04-28,2023-03-31,36949322000.0
2023-08-31,2023-06-30,40779976000.0
2023-10-28,2023-09-30,37826324000.0
2024-03-28,2023-12-31,39802979000.0
2024-04-27,2024-03-31,40705307000.0
2024-08-31,2024-06-30,48596908000.0
2024-10-31,2024-09-30,47072123000.0
2025-03-22,2024-12-31,55074213000.0
2025-04-26,2025-03-31,61774067000.0
2025-08-23,2025-06-30,64613701000.0
2025-10-25,2025-09-30,67024313000.0
2026-03-25,2025-12-31,68977636000.0
