date,period,value
2020-08-28,2020-06-30,302850600000.0
2020-10-30,2020-09-30,311232518000.0
2021-03-31,2020-12-31,314500257000.0
2021-04-29,2021-03-31,325784002000.0
2021-08-31,2021-06-30,339823749000.0
2021-10-30,2021-09-30,336567592000.0
2022-04-01,2021-12-31,338695343000.0
2022-04-30,2022-03-31,357755633000.0
2022-08-31,2022-06-30,376739949000.0
2022-10-27,2022-09-30,381683844000.0
2023-03-31,2022-12-31,382594480000.0
2023-04-28,2023-03-31,402223224000.0
2023-08-31,2023-06-30,406176828000.0
2023-10-28,2023-09-30,408486197000.0
2024-03-28,2023-12-31,414812696000.0
2024-04-27,2024-03-31,439221765000.0
2024-08-31,2024-06-30,449999935000.0
2024-10-31,2024-09-30,463587122000.0
2025-03-22,2024-12-31,474116904000.0
2025-04-26,2025-03-31,523824019000.0
2025-08-23,2025-06-30,544135783000.0
2025-10-25,2025-09-30,554245210000.0
2026-03-25,2025-12-31,565704384000.0
