date,period,value
2021-03-31,2020-12-31,2693485000.0
2021-04-29,2021-03-31,2978388000.0
2021-08-31,2021-06-30,2239482000.0
2021-10-30,2021-09-30,668924000.0
2022-04-01,2021-12-31,506255000.0
2022-04-30,2022-03-31,2779046000.0
2022-08-31,2022-06-30,3064075000.0
2022-10-27,2022-09-30,5786080000.0
2023-03-31,2022-12-31,3434161000.0
2023-04-28,2023-03-31,7455382000.0
2023-08-31,2023-06-30,7560203000.0
2023-10-28,2023-09-30,9441389000.0
2024-03-28,2023-12-31,9113793000.0
2024-04-27,2024-03-31,10528932000.0
2024-08-31,2024-06-30,12493089000.0
2024-10-31,2024-09-30,10390621000.0
2025-03-22,2024-12-31,11668343000.0
2025-04-26,2025-03-31,10619453000.0
2025-08-23,2025-06-30,6876814000.0
2025-10-25,2025-09-30,2114761000.0
2026-03-25,2025-12-31,1168812000.0
