date,period,value
2021-03-31,2020-12-31,1197226000.0
2021-04-29,2020-03-31,266025000.0
2021-04-29,2021-03-31,230917000.0
2021-08-31,2021-06-30,480520000.0
2021-10-30,2021-09-30,832826000.0
2022-04-01,2021-12-31,1540485000.0
2022-04-30,2022-03-31,336977000.0
2022-08-31,2022-06-30,569998000.0
2022-10-27,2022-09-30,841351000.0
2023-03-31,2022-12-31,961347000.0
2023-04-28,2023-03-31,178542000.0
2023-08-31,2023-06-30,345705000.0
2023-10-28,2023-09-30,531264000.0
2024-03-28,2023-12-31,719364000.0
2024-04-27,2024-03-31,376704000.0
2024-08-31,2024-06-30,715583000.0
2024-10-31,2024-09-30,1049702000.0
2025-03-22,2024-12-31,1231624000.0
2025-04-26,2025-03-31,419291000.0
2025-08-23,2025-06-30,608127000.0
2025-10-25,2025-09-30,838666000.0
2026-03-25,2025-12-31,919986000.0
