date,period,value
2021-03-31,2020-12-31,10449073000.0
2021-04-29,2020-03-31,2240676000.0
2021-04-29,2021-03-31,2461762000.0
2021-08-31,2021-06-30,5213586000.0
2021-10-30,2021-09-30,8565433000.0
2022-04-01,2021-12-31,11555620000.0
2022-04-30,2022-03-31,2494319000.0
2022-08-31,2022-06-30,4983709000.0
2022-10-27,2022-09-30,8280645000.0
2023-03-31,2022-12-31,11211080000.0
2023-04-28,2023-03-31,2882228000.0
2023-08-31,2023-06-30,5467030000.0
2023-10-28,2023-09-30,7854953000.0
2024-03-28,2023-12-31,10795273000.0
2024-04-27,2024-03-31,2547575000.0
2024-08-31,2024-06-30,5022187000.0
2024-10-31,2024-09-30,7098959000.0
2025-03-22,2024-12-31,10039280000.0
2025-04-26,2025-03-31,2459717000.0
2025-08-23,2025-06-30,4810327000.0
2025-10-25,2025-09-30,9687423000.0
2026-03-25,2025-12-31,12554613000.0
