date,period,value
2020-08-28,2020-06-30,75167618000.0
2020-10-30,2020-09-30,81189462000.0
2021-03-31,2020-12-31,32054204000.0
2021-04-29,2021-03-31,30205857000.0
2021-08-31,2021-06-30,19125959000.0
2021-10-30,2021-09-30,17895439000.0
2022-04-01,2021-12-31,13570425000.0
2022-04-30,2022-03-31,9171779000.0
2022-08-31,2022-06-30,9536781000.0
2022-10-27,2022-09-30,4043966000.0
2023-03-31,2022-12-31,8408740000.0
2023-04-28,2023-03-31,5209829000.0
2023-08-31,2023-06-30,7179444000.0
2023-10-28,2023-09-30,4434460000.0
2024-03-28,2023-12-31,7687228000.0
2024-04-27,2024-03-31,4543174000.0
2024-08-31,2024-06-30,3044730000.0
2024-10-31,2024-09-30,2446986000.0
2025-03-22,2024-12-31,983134000.0
2025-04-26,2025-03-31,12952302000.0
2025-08-23,2025-06-30,17055972000.0
2025-10-25,2025-09-30,34279934000.0
2026-03-25,2025-12-31,33385303000.0
