date,period,value
2020-04-30,2020-03-31,35782528.91
2020-08-31,2020-06-30,133853035.0
2020-10-31,2020-09-30,227744350.01
2021-03-24,2020-12-31,317978203.38
2021-04-30,2021-03-31,115830946.22
2021-08-31,2021-06-30,176646696.44
2021-10-30,2021-09-30,311749549.43
2022-03-26,2021-12-31,481257334.59
2022-04-30,2022-03-31,-221958.58
2022-08-27,2022-06-30,56429778.73
2022-10-29,2022-09-30,66168474.71
2023-03-25,2022-12-31,108715205.22
2023-04-29,2023-03-31,52439991.99
2023-08-26,2023-06-30,101050322.66
2023-10-31,2023-09-30,117878183.03
2024-03-30,2023-12-31,142553390.96
2024-04-27,2024-03-31,26661090.68
2024-08-31,2024-06-30,108970021.68
2024-10-31,2024-09-30,138255022.56
2025-03-29,2024-12-31,205274805.16
2025-04-30,2025-03-31,35790097.73
2025-08-30,2025-06-30,98649084.76
2025-10-31,2025-09-30,161622234.78
2026-03-28,2025-12-31,232409974.93
