date,period,value
2020-04-28,2020-03-31,-93846749.04
2020-08-18,2020-06-30,-146039382.72
2020-10-22,2020-09-30,-318923359.83
2021-04-20,2020-12-31,-378350447.66
2021-04-20,2021-03-31,-71056497.42
2021-08-24,2021-06-30,-315462082.79
2021-10-28,2021-09-30,-368465732.91
2022-04-26,2021-12-31,-367558618.28
2022-04-26,2022-03-31,-238149576.59
2022-08-23,2022-06-30,-439092582.1
2022-10-27,2022-09-30,-620666122.6
2023-04-25,2022-12-31,-798174797.46
2023-04-25,2023-03-31,-226746064.36
2023-08-29,2023-06-30,-452958415.56
2023-10-30,2023-09-30,-693054876.84
2024-04-23,2023-12-31,-988532531.78
2024-04-29,2024-03-31,-151963413.23
2024-08-27,2024-06-30,-367516799.99
2024-10-28,2024-09-30,-529418718.02
2025-04-29,2024-12-31,-891197613.86
2025-04-29,2025-03-31,-232416895.14
2025-08-26,2025-06-30,-385678830.96
2025-10-30,2025-09-30,-1299057026.94
