date,period,value
2020-04-30,2020-03-31,207974234.94
2020-08-28,2020-06-30,133757370.14
2020-10-30,2020-09-30,158206960.7
2021-03-06,2020-12-31,238313090.13
2021-04-29,2021-03-31,271635080.65
2021-08-31,2021-06-30,194996144.05
2021-10-30,2021-09-30,221536288.72
2022-03-31,2021-12-31,272938020.98
2022-04-29,2022-03-31,302506728.78
2022-08-31,2022-06-30,220089655.73
2022-10-31,2022-09-30,251633038.46
2023-03-31,2022-12-31,239766896.48
2023-04-22,2023-03-31,274615310.11
2023-08-31,2023-06-30,199784687.31
2023-10-31,2023-09-30,238711862.65
2024-03-20,2023-12-31,259919716.96
2024-04-30,2024-03-31,295498908.29
2024-08-31,2024-06-30,209030763.31
2024-10-31,2024-09-30,256476928.23
2025-03-31,2024-12-31,325826710.06
2025-04-29,2025-03-31,353494023.89
2025-08-30,2025-06-30,232257108.29
2025-10-30,2025-09-30,277399287.13
2026-03-24,2025-12-31,358542377.79
