date,period,value
2020-04-28,2020-03-31,8149520.2
2020-08-18,2020-06-30,21607354.65
2020-10-27,2020-09-30,-67340215.42
2021-04-13,2020-12-31,-88045036.95
2021-04-20,2021-03-31,-4368379.61
2021-08-20,2021-06-30,-26407949.56
2021-10-23,2021-09-30,16616554.19
2022-04-19,2021-12-31,-36341767.1
2022-04-26,2022-03-31,-9173429.88
2022-08-23,2022-06-30,57980132.81
2022-10-29,2022-09-30,133407189.97
2023-04-25,2022-12-31,125069889.74
2023-04-28,2023-03-31,-26444442.55
2023-08-30,2023-06-30,110524624.51
2023-10-28,2023-09-30,6425497.72
2024-04-23,2023-12-31,-14767712.09
2024-04-30,2024-03-31,-85259273.42
2024-08-27,2024-06-30,-119608956.63
2024-10-25,2024-09-30,-122873927.07
2025-04-15,2024-12-31,-139229959.57
2025-04-29,2025-03-31,1750244.7
2025-08-19,2025-06-30,-105217589.56
2025-10-27,2025-09-30,-177280486.37
