date,period,value
2020-04-29,2020-03-31,61582818.21
2020-08-26,2020-06-30,196780273.81
2020-10-30,2020-09-30,303236198.9
2021-04-27,2020-12-31,364708684.67
2021-04-27,2021-03-31,91830018.08
2021-08-27,2021-06-30,301542569.42
2021-10-28,2021-09-30,435940587.61
2022-04-26,2021-12-31,425939565.39
2022-04-26,2022-03-31,63295907.68
2022-08-24,2022-06-30,165327395.95
2022-10-26,2022-09-30,237948276.96
2023-04-26,2022-12-31,234404162.05
2023-04-26,2023-03-31,201929706.82
2023-08-25,2023-06-30,317164126.27
2023-10-26,2023-09-30,317568080.9
2024-04-24,2023-12-31,416691942.89
2024-04-24,2024-03-31,70134618.06
2024-08-26,2024-06-30,29590001.31
2024-10-26,2024-09-30,-16735581.13
2025-04-22,2024-12-31,-74065657.76
2025-04-22,2025-03-31,45968405.62
2025-08-26,2025-06-30,121048202.7
2025-10-27,2025-09-30,141098044.78
