date,period,value
2020-04-30,2020-03-31,-56550000.0
2020-08-29,2020-06-30,-130150000.0
2020-10-31,2020-09-30,-394050000.0
2021-04-17,2020-12-31,-353050000.0
2021-04-30,2021-03-31,22500000.0
2021-08-28,2021-06-30,-3050000.0
2021-10-30,2021-09-30,43900000.0
2022-04-28,2021-12-31,111600000.0
2022-04-28,2022-03-31,524900000.0
2022-08-27,2022-06-30,524900000.0
2022-10-29,2022-09-30,325400000.0
2023-04-08,2022-12-31,524900000.0
2023-04-28,2023-03-31,80000000.0
2023-08-26,2023-06-30,-255286543.54
2023-10-28,2023-09-30,-208305330.03
2024-04-13,2023-12-31,111796788.77
2024-04-30,2024-03-31,594982108.57
2024-08-28,2024-06-30,-138621391.43
2024-10-26,2024-09-30,147603010.21
2025-04-25,2024-12-31,-337207354.45
