date,period,value
2020-08-29,2020-06-30,971897.0
2021-04-17,2020-12-31,19971322.8
2021-04-30,2021-03-31,8640000.0
2021-08-28,2021-06-30,136171143.2
2021-10-30,2021-09-30,136171143.2
2022-04-28,2021-12-31,1228284.83
2022-08-27,2022-06-30,46609753.2
2023-04-08,2022-12-31,534623.77
2023-04-28,2023-03-31,722714.12
2023-08-26,2023-06-30,23706305.37
2023-10-28,2023-09-30,3412287.87
2024-04-13,2023-12-31,2933660.16
2024-04-30,2024-03-31,3175113.83
2024-08-28,2024-06-30,172650560.86
2024-10-26,2024-09-30,171598238.06
2025-04-25,2024-12-31,6869399.59
2025-04-29,2025-03-31,2946844.93
2025-08-23,2025-06-30,225089510.6
2025-10-29,2025-09-30,218962076.56
