date,period,value
2020-04-18,2020-03-31,24774023.77
2020-08-15,2020-06-30,16707903.64
2020-10-24,2020-09-30,32253573.19
2021-03-26,2020-12-31,47352648.26
2021-04-28,2021-03-31,31038538.72
2021-08-20,2021-06-30,46842729.66
2021-10-26,2021-09-30,52189075.28
2022-03-26,2021-12-31,69973582.36
2022-04-28,2022-03-31,113565434.65
2022-08-20,2022-06-30,74235527.83
2022-10-28,2022-09-30,94814132.93
2023-04-20,2022-12-31,138560068.73
2023-04-20,2023-03-31,136165266.43
2023-08-19,2023-06-30,55803248.52
2023-10-28,2023-09-30,61393708.33
2024-04-20,2023-12-31,47977780.19
2024-04-20,2024-03-31,20839663.04
2024-08-22,2024-06-30,31829509.92
2024-10-30,2024-09-30,25883167.23
2025-04-25,2024-12-31,35475779.23
2025-04-25,2025-03-31,22412205.61
2025-08-22,2025-06-30,31880690.96
2025-10-30,2025-09-30,25500183.28
