date,period,value
2020-04-29,2020-03-31,65708687.64
2020-08-28,2020-06-30,350807254.83
2020-10-29,2020-09-30,352344697.79
2021-03-24,2020-12-31,374909612.02
2021-04-21,2021-03-31,376825611.31
2021-08-27,2021-06-30,315051614.58
2021-10-23,2021-09-30,353620594.46
2022-04-07,2021-12-31,333884949.27
2022-04-28,2022-03-31,451403555.5
2022-08-23,2022-06-30,401238361.36
2022-10-28,2022-09-30,247395013.2
2023-03-24,2022-12-31,102409414.22
2023-04-28,2023-03-31,249462851.79
2023-08-30,2023-06-30,146488430.87
2023-10-28,2023-09-30,146738465.4
2024-04-26,2023-12-31,146943474.24
2024-04-26,2024-03-31,148892859.47
2024-08-28,2024-06-30,149226183.2
2024-10-30,2024-09-30,149568180.78
2025-04-02,2024-12-31,149915134.85
2025-04-29,2025-03-31,148704840.37
2025-08-28,2025-06-30,149059580.51
2025-10-30,2025-09-30,149420305.22
2026-04-08,2025-12-31,149782820.58
