date,period,value
2020-04-30,2020-03-31,7883857.59
2020-08-12,2020-06-30,35143623.31
2020-10-30,2020-09-30,48094535.8
2021-04-30,2020-12-31,81337963.38
2021-04-30,2021-03-31,11024356.07
2021-08-21,2021-06-30,24421992.21
2021-10-28,2021-09-30,37187830.9
2022-04-30,2021-12-31,55230674.13
2022-04-30,2022-03-31,11020378.79
2022-08-26,2022-06-30,26318290.23
2022-10-28,2022-09-30,43216218.32
2023-04-29,2022-12-31,70948009.97
2023-04-29,2023-03-31,14040635.04
2023-08-24,2023-06-30,24076774.16
2023-10-28,2023-09-30,47214235.2
2024-04-30,2023-12-31,80221763.81
2024-04-30,2024-03-31,3957691.13
2024-08-27,2024-06-30,10527112.23
2024-10-30,2024-09-30,15794348.2
2025-04-30,2024-12-31,37991232.71
2025-04-30,2025-03-31,3333409.32
2025-08-28,2025-06-30,10773656.99
2025-10-28,2025-09-30,19522837.29
