date,period,value
2020-04-30,2020-03-31,1300750231.59
2020-08-26,2020-06-30,3268897341.62
2020-10-27,2020-09-30,6511871846.67
2021-03-27,2020-12-31,12916855202.67
2021-04-28,2021-03-31,1575558636.96
2021-08-26,2021-06-30,3710621923.13
2021-10-28,2021-09-30,5745132765.65
2022-04-15,2021-12-31,11618462602.22
2022-04-30,2022-03-31,1402196678.13
2022-08-27,2022-06-30,4590713457.11
2022-10-28,2022-09-30,8227661603.86
2023-03-31,2022-12-31,12448476723.45
2023-04-28,2023-03-31,1232186718.09
2023-08-26,2023-06-30,2349762969.1
2023-10-28,2023-09-30,3206663845.69
2024-03-22,2023-12-31,4366509823.49
2024-04-30,2024-03-31,833247847.06
2024-08-24,2024-06-30,1782404541.58
2024-10-29,2024-09-30,2608194798.21
2025-03-22,2024-12-31,3707854107.65
2025-04-25,2025-03-31,820519937.43
2025-08-22,2025-06-30,1662653335.38
2025-10-28,2025-09-30,2449307769.69
2026-04-03,2025-12-31,3432216191.94
