date,period,value
2020-04-30,2020-03-31,210379593.0
2020-08-26,2020-06-30,501613840.94
2020-10-27,2020-09-30,664370416.57
2021-03-27,2020-12-31,1500023159.64
2021-04-28,2021-03-31,177158250.96
2021-08-26,2021-06-30,946686014.46
2021-10-28,2021-09-30,1393565425.25
2022-04-15,2021-12-31,2013764112.29
2022-04-30,2022-03-31,228422562.72
2022-08-27,2022-06-30,671865528.58
2022-10-28,2022-09-30,1290416896.32
2023-03-31,2022-12-31,1812531334.65
2023-04-28,2023-03-31,464023134.35
2023-08-26,2023-06-30,851732023.95
2023-10-28,2023-09-30,1006574175.59
2024-03-22,2023-12-31,1686463297.32
2024-04-30,2024-03-31,331323874.4
2024-08-24,2024-06-30,729078630.92
2024-10-29,2024-09-30,1182347260.35
2025-03-22,2024-12-31,1679549745.6
2025-04-25,2025-03-31,403810029.26
2025-08-22,2025-06-30,728671197.44
2025-10-28,2025-09-30,1085645511.5
2026-04-03,2025-12-31,1540079492.75
