date,period,value
2020-05-18,2020-03-31,15631000.0
2020-08-28,2020-06-30,64027899.17
2020-10-30,2020-09-30,64027899.17
2021-04-28,2020-12-31,181643337.88
2021-04-30,2021-03-31,168946017.09
2021-08-20,2021-06-30,482670791.53
2021-10-30,2021-09-30,725385287.87
2022-04-29,2021-12-31,936636889.93
2023-04-29,2022-12-31,14754950.0
2023-04-29,2023-03-31,135032650.7
2023-08-31,2023-06-30,184974680.7
2023-10-31,2023-09-30,186671320.7
2024-03-29,2023-12-31,550919350.66
2024-04-30,2024-03-31,86853572.41
2024-08-31,2024-06-30,135440438.34
2024-10-31,2024-09-30,150379208.49
2025-04-18,2024-12-31,400792520.81
2025-04-30,2025-03-31,41315232.95
2025-08-29,2025-06-30,78345031.3
2025-10-31,2025-09-30,82724691.94
