date,period,value
2020-04-30,2020-03-31,1184520.51
2020-08-29,2020-06-30,4198790.45
2020-10-31,2020-09-30,5054471.93
2021-04-24,2020-12-31,1905050.0
2021-08-31,2021-06-30,8920502.42
2021-10-30,2021-09-30,8649744.62
2022-04-23,2021-12-31,8938494.62
2022-04-30,2022-03-31,288750.0
2022-08-31,2022-06-30,673750.0
2022-10-31,2022-09-30,886914.37
2023-04-29,2022-12-31,673750.0
2023-04-29,2023-03-31,2293624.99
2023-08-31,2023-06-30,201600000.0
2023-10-31,2023-09-30,608647222.22
2024-04-25,2023-12-31,205447222.22
