date,period,value
2020-04-30,2020-03-31,-1494165.38
2020-08-19,2020-06-30,-4866351.21
2020-10-30,2020-09-30,-4553004.05
2021-04-23,2020-12-31,-10275448.98
2021-04-27,2021-03-31,-439998.18
2021-08-24,2021-06-30,-1571443.46
2021-10-27,2021-09-30,-2432048.17
2022-04-26,2021-12-31,-1567380.25
2022-04-26,2022-03-31,0.05
2022-08-30,2022-06-30,151.7
2022-10-28,2022-09-30,-2178228.19
2023-04-27,2022-12-31,1466194.84
2023-04-27,2023-03-31,-24.98
2023-08-29,2023-06-30,107558.56
2023-10-25,2023-09-30,39532336.71
2024-04-27,2023-12-31,32767097.52
2024-04-27,2024-03-31,67433.44
2024-08-30,2024-06-30,92787.21
2024-10-31,2024-09-30,111241.59
2025-04-25,2024-12-31,3275227.76
2025-08-30,2025-06-30,206311.52
2025-10-31,2025-09-30,1300042.01
