date,period,value
2020-04-29,2020-03-31,49626011.16
2020-08-22,2020-06-30,48755650.35
2020-10-27,2020-09-30,47511698.67
2021-04-28,2020-12-31,49811994.27
2021-04-28,2021-03-31,51680624.66
2021-08-26,2021-06-30,52111694.6
2021-10-29,2021-09-30,51430520.71
2022-04-28,2021-12-31,50645989.24
2022-04-28,2022-03-31,49985180.41
2022-08-27,2022-06-30,48711251.77
2022-10-28,2022-09-30,47681709.01
2023-04-28,2022-12-31,46532231.74
2023-04-28,2023-03-31,30787607.6
2023-08-29,2023-06-30,30233452.16
2023-10-28,2023-09-30,29679296.72
2024-04-27,2023-12-31,46588981.56
2024-04-27,2024-03-31,45900897.24
2024-08-28,2024-06-30,45276755.5
2024-10-29,2024-09-30,45570388.87
2025-04-26,2024-12-31,44934437.02
2025-04-26,2025-03-31,44298485.17
2025-08-28,2025-06-30,43662533.32
2025-10-28,2025-09-30,43026581.47
