date,period,value
2020-04-29,2020-03-31,7816888.0
2020-08-25,2020-06-30,7283209.13
2020-10-22,2020-09-30,7533743.59
2021-03-24,2020-12-31,8079702.44
2021-04-21,2021-03-31,7442583.26
2021-08-04,2021-06-30,6442572.49
2021-10-27,2021-09-30,5906814.19
2022-03-30,2021-12-31,5817140.79
2022-04-12,2022-03-31,5307191.71
2022-08-10,2022-06-30,4658175.27
2022-10-25,2022-09-30,4021916.27
2023-04-21,2022-12-31,3354078.9
2023-04-21,2023-03-31,2788171.04
2023-08-25,2023-06-30,2518274.33
2023-10-28,2023-09-30,2002192.71
2024-03-29,2023-12-31,1494691.83
2024-04-25,2024-03-31,1015978.9
2024-08-30,2024-06-30,718105.54
2024-10-28,2024-09-30,504752.76
2025-04-18,2024-12-31,1402790.65
2025-04-18,2025-03-31,1300304.05
2025-08-29,2025-06-30,2384009.75
2025-10-30,2025-09-30,2232828.83
