date,period,value
2020-09-30,2020-06-30,5592223.28
2020-12-09,2020-09-30,9425519.51
2021-04-29,2020-12-31,9231224.34
2021-04-29,2021-03-31,15329578.47
2021-08-27,2021-06-30,17416002.43
2021-10-29,2021-09-30,16098455.67
2022-04-26,2021-12-31,15490778.74
2022-04-26,2022-03-31,20427240.8
2022-08-26,2022-06-30,19551923.81
2022-10-28,2022-09-30,19171189.07
2023-04-26,2022-12-31,13931125.95
2023-04-26,2023-03-31,17247241.51
2023-08-29,2023-06-30,15274225.57
2023-10-27,2023-09-30,14536355.66
2024-04-29,2023-12-31,15822594.44
2024-04-29,2024-03-31,16468062.89
2024-08-29,2024-06-30,15987780.24
2024-10-29,2024-09-30,14723234.69
2025-04-29,2024-12-31,10685626.56
2025-04-29,2025-03-31,12768660.42
2025-08-26,2025-06-30,15245572.9
2025-10-28,2025-09-30,13388814.01
