date,period,value
2021-06-29,2020-12-31,12
2021-11-22,2021-06-30,6
2022-03-28,2020-09-30,9
2022-03-28,2021-09-30,9
2022-03-28,2021-12-31,12
2022-04-27,2021-03-31,1
2022-04-27,2022-03-31,1
2022-08-27,2022-06-30,6
2022-10-27,2022-09-30,9
2023-04-27,2022-12-31,12
2023-04-27,2023-03-31,1
2023-08-30,2023-06-30,6
2023-10-28,2023-09-30,9
2024-04-27,2023-12-31,12
2024-04-27,2024-03-31,1
2024-08-28,2024-06-30,6
2024-10-30,2024-09-30,9
2025-04-29,2024-12-31,12
2025-04-29,2025-03-31,1
2025-08-27,2025-06-30,6
2025-10-29,2025-09-30,9
