date,period,value
2022-04-29,2021-12-31,796603773.58
2022-04-29,2022-03-31,796603773.58
2022-08-24,2022-06-30,796603773.58
2022-10-26,2022-09-30,1494622641.5
2023-03-22,2022-12-31,1494622641.5
2023-04-26,2023-03-31,1494622641.5
2023-08-09,2023-06-30,1494622641.5
2023-10-26,2023-09-30,1494622641.5
2024-03-27,2023-12-31,2292358490.56
2024-04-26,2024-03-31,3789528301.88
2024-08-09,2024-06-30,3789528301.88
2024-10-26,2024-09-30,3789528301.88
2025-03-22,2024-12-31,3800000000.0
2025-04-26,2025-03-31,3800000000.0
2025-08-20,2025-06-30,3800000000.0
2025-10-17,2025-09-30,3800000000.0
2026-03-25,2025-12-31,3800000000.0
