date,period,value
2020-04-29,2020-03-31,0.0
2020-10-24,2020-09-30,4797812.0
2021-08-25,2021-06-30,489629253.66
2021-10-26,2021-09-30,489629253.66
2022-04-29,2021-12-31,487782665.05
2022-04-29,2022-03-31,0.0
2022-10-26,2022-09-30,0.0
2023-03-22,2022-12-31,0.0
2023-04-26,2023-03-31,0.0
2023-08-09,2023-06-30,0.0
2023-10-26,2023-09-30,646600.0
2024-03-27,2023-12-31,0.0
2024-04-26,2024-03-31,11760000.0
2024-08-09,2024-06-30,11760000.0
2024-10-26,2024-09-30,36045740.6
2025-03-22,2024-12-31,9520100.0
2025-04-26,2025-03-31,8820000.0
2025-10-17,2025-09-30,21180000.0
2026-03-25,2025-12-31,144299948.18
