date,period,value
2020-04-27,2020-03-31,2479439307.01
2020-07-21,2020-06-30,2440631342.01
2020-10-26,2020-09-30,2420748499.27
2021-02-09,2020-12-31,2322757494.84
2021-04-29,2021-03-31,2362333809.47
2021-08-26,2021-06-30,2335671847.98
2021-10-26,2021-09-30,2311643565.13
2022-03-22,2021-12-31,2384814883.08
2022-04-29,2022-03-31,2404085959.71
2022-08-20,2022-06-30,2344753711.89
2022-10-28,2022-09-30,2335211050.53
2023-04-25,2022-12-31,2308942840.28
2023-04-25,2023-03-31,2268139926.46
2023-08-15,2023-06-30,2259160872.08
2023-10-28,2023-09-30,2420811129.09
2024-04-03,2023-12-31,2932683716.2
2024-04-20,2024-03-31,2918631556.17
2024-07-23,2024-06-30,2906600054.95
2024-10-29,2024-09-30,3030708374.14
2025-03-11,2024-12-31,3250392830.25
2025-04-22,2025-03-31,3211770972.37
2025-08-19,2025-06-30,3245970223.31
2025-10-28,2025-09-30,3351601469.77
