date,period,value
2020-04-29,2020-03-31,409799808.16
2020-08-29,2020-06-30,125191510.3
2020-10-31,2020-09-30,122599885.7
2021-04-29,2020-12-31,106449219.66
2021-04-29,2021-03-31,51351522.1
2021-08-28,2021-06-30,22238457.03
2021-10-26,2021-09-30,18249684.11
2022-04-27,2021-12-31,51034742.19
2022-04-30,2022-03-31,67132515.38
2022-08-25,2022-06-30,66639094.33
2022-10-28,2022-09-30,55569604.44
2023-04-28,2022-12-31,35600356.67
2023-04-28,2023-03-31,44453624.74
2023-08-24,2023-06-30,58719043.84
2023-10-26,2023-09-30,37036891.9
2024-04-12,2023-12-31,59762653.97
2024-04-25,2024-03-31,30599327.8
2024-08-28,2024-06-30,32273462.8
2024-10-31,2024-09-30,42730577.85
2025-04-29,2024-12-31,42080271.41
2025-04-29,2025-03-31,23236110.07
2025-08-23,2025-06-30,29747888.8
2025-10-25,2025-09-30,38407303.2
