date,period,value
2020-04-29,2020-03-31,120798116.98
2020-08-29,2020-06-30,231968754.88
2020-10-23,2020-09-30,327591014.83
2021-03-26,2020-12-31,417968047.51
2021-04-29,2021-03-31,100129249.4
2021-08-31,2021-06-30,205865370.89
2021-10-29,2021-09-30,316451944.25
2022-04-28,2021-12-31,449066413.36
2022-04-28,2022-03-31,153184928.3
2022-08-25,2022-06-30,301562901.86
2022-10-28,2022-09-30,441623836.73
2023-04-28,2022-12-31,583038571.2
2023-04-28,2023-03-31,150941014.62
2023-08-24,2023-06-30,385626771.46
2023-10-27,2023-09-30,601033813.98
2024-04-16,2023-12-31,835485041.79
2024-04-30,2024-03-31,217644645.44
2024-08-22,2024-06-30,437537188.24
2024-10-28,2024-09-30,654638634.65
2025-04-25,2024-12-31,861521624.96
2025-04-28,2025-03-31,199522743.21
2025-08-26,2025-06-30,412376854.43
2025-10-25,2025-09-30,617968826.58
