date,period,value
2020-04-30,2020-03-31,24063847.93
2020-08-29,2020-06-30,54969066.44
2020-10-30,2020-09-30,87172032.6
2021-04-28,2020-12-31,134787699.06
2021-04-30,2021-03-31,43040201.56
2021-08-30,2021-06-30,90297325.64
2021-10-28,2021-09-30,131717637.52
2022-04-22,2021-12-31,166571538.12
2022-04-29,2022-03-31,39290960.08
2022-08-30,2022-06-30,77192102.02
2022-10-28,2022-09-30,106140378.94
2023-04-20,2022-12-31,137160513.16
2023-04-28,2023-03-31,28085529.39
2023-08-30,2023-06-30,57194455.82
2023-10-31,2023-09-30,81096292.78
2024-04-27,2023-12-31,108113120.75
2024-04-30,2024-03-31,25033284.82
2024-08-30,2024-06-30,48508450.34
2024-10-30,2024-09-30,72019111.43
2025-04-29,2024-12-31,93665345.13
2025-04-30,2025-03-31,18804158.56
2025-08-28,2025-06-30,37584337.8
2025-10-30,2025-09-30,55739706.09
