date,period,value
2020-04-28,2020-03-31,128868900.0
2020-08-28,2020-06-30,934387946.05
2020-10-30,2020-09-30,874875501.21
2021-04-30,2020-12-31,1098771081.5
2021-04-30,2021-03-31,1197748859.67
2021-08-31,2021-06-30,1182233646.44
2021-10-29,2021-09-30,1172636117.7
2022-04-29,2021-12-31,1036955421.34
2022-04-29,2022-03-31,1125402278.25
2022-08-31,2022-06-30,1281710780.29
2022-10-27,2022-09-30,1407872556.35
2023-04-29,2022-12-31,1430091659.85
2023-04-29,2023-03-31,2030969125.5
2023-08-31,2023-06-30,2053661827.99
2023-10-31,2023-09-30,1952635081.63
2024-04-30,2023-12-31,1429983943.29
2024-04-30,2024-03-31,1614715760.87
2024-08-30,2024-06-30,1476486394.86
2024-10-31,2024-09-30,1497963970.47
2025-04-29,2024-12-31,1353441760.18
2025-04-29,2025-03-31,1732215434.86
2025-08-29,2025-06-30,1461765069.32
2025-10-31,2025-09-30,1167057027.77
2026-03-31,2025-12-31,1215951619.09
