date,period,value
2020-04-25,2020-03-31,21306037000.0
2020-08-29,2020-06-30,32155562000.0
2020-10-31,2020-09-30,45166923000.0
2021-03-31,2020-12-31,60472387000.0
2021-04-30,2021-03-31,31938118000.0
2021-08-31,2021-06-30,55072378000.0
2021-10-30,2021-09-30,65026273000.0
2022-03-26,2021-12-31,82957923000.0
2022-04-30,2022-03-31,25833725000.0
2022-08-27,2022-06-30,45327568000.0
2022-10-29,2022-09-30,61168090000.0
2023-04-01,2022-12-31,71080326000.0
2023-04-29,2023-03-31,21010360000.0
2023-08-31,2023-06-30,49722294000.0
2023-10-27,2023-09-30,77207999000.0
2024-03-29,2023-12-31,106455676000.0
2024-04-30,2024-03-31,32034377000.0
2024-08-29,2024-06-30,53829376000.0
2024-10-29,2024-09-30,72280100000.0
2025-03-27,2024-12-31,102086676000.0
2025-04-29,2025-03-31,24722553000.0
2025-08-29,2025-06-30,53840318000.0
2025-10-29,2025-09-30,84914522000.0
2026-03-27,2025-12-31,120462490000.0
