date,period,value
2020-04-25,2020-03-31,829515000.0
2020-08-29,2020-06-30,1700000000.0
2020-10-31,2020-09-30,3728415000.0
2021-03-31,2020-12-31,2801364000.0
2021-04-30,2021-03-31,882600000.0
2021-08-31,2021-06-30,859324000.0
2021-10-30,2021-09-30,3532995000.0
2022-04-30,2022-03-31,10804380000.0
2022-08-27,2022-06-30,12303355000.0
2022-10-29,2022-09-30,4003355000.0
2023-04-01,2022-12-31,12303355000.0
2024-04-30,2024-03-31,3950000000.0
2024-10-29,2024-09-30,4150000000.0
2025-03-27,2024-12-31,6450000000.0
2025-04-29,2025-03-31,2700000000.0
2025-10-29,2025-09-30,900000000.0
