date,period,value
2020-04-25,2020-03-31,6280178000.0
2020-08-29,2020-06-30,8103568000.0
2020-10-31,2020-09-30,8933194000.0
2021-03-31,2020-12-31,11207069000.0
2021-04-30,2021-03-31,14033211000.0
2021-08-31,2021-06-30,14945004000.0
2021-10-30,2021-09-30,23709584000.0
2022-03-26,2021-12-31,25494116000.0
2022-04-30,2022-03-31,25399439000.0
2022-08-27,2022-06-30,24597582000.0
2022-10-29,2022-09-30,13609712000.0
2023-04-01,2022-12-31,13256605000.0
2023-04-29,2023-03-31,15390870000.0
2023-08-31,2023-06-30,16601746000.0
2023-10-27,2023-09-30,18353092000.0
2024-03-29,2023-12-31,18235088000.0
2024-04-30,2024-03-31,19793958000.0
2024-08-29,2024-06-30,24448454000.0
2024-10-29,2024-09-30,28306562000.0
2025-03-27,2024-12-31,28240081000.0
2025-04-29,2025-03-31,35925453000.0
2025-08-29,2025-06-30,38896814000.0
2025-10-29,2025-09-30,46480528000.0
2026-03-27,2025-12-31,48579376000.0
