date,period,value
2020-08-29,2020-06-30,11289851000.0
2021-03-31,2020-12-31,7407980000.0
2022-03-26,2021-12-31,2968775000.0
2022-04-30,2022-03-31,4750000000.0
2022-08-27,2022-06-30,6350000000.0
2022-10-29,2022-09-30,6250000000.0
2023-04-01,2022-12-31,7850000000.0
2023-04-29,2023-03-31,1700000000.0
2023-08-31,2023-06-30,10749685000.0
2023-10-27,2023-09-30,3750000000.0
2024-03-29,2023-12-31,17998000000.0
2024-04-30,2024-03-31,600000000.0
2024-08-29,2024-06-30,3698000000.0
2024-10-29,2024-09-30,4288518000.0
2025-03-27,2024-12-31,2077304000.0
2025-04-29,2025-03-31,2601317000.0
2025-08-29,2025-06-30,10122938000.0
2025-10-29,2025-09-30,5426876000.0
2026-03-27,2025-12-31,13655277000.0
