date,period,value
2020-04-25,2020-03-31,34992177000.0
2020-08-29,2020-06-30,34997001000.0
2020-10-31,2020-09-30,48358140000.0
2021-03-31,2020-12-31,47219397000.0
2021-04-30,2021-03-31,36229591000.0
2021-08-31,2021-06-30,46937324000.0
2021-10-30,2021-09-30,47884584000.0
2022-03-26,2021-12-31,53241394000.0
2022-04-30,2022-03-31,40808942000.0
2022-08-27,2022-06-30,37944972000.0
2022-10-29,2022-09-30,28704744000.0
2023-04-01,2022-12-31,27825306000.0
2023-04-29,2023-03-31,29792472000.0
2023-08-31,2023-06-30,25266281000.0
2023-10-27,2023-09-30,34572756000.0
2024-03-29,2023-12-31,31043664000.0
2024-04-30,2024-03-31,32894111000.0
2024-08-29,2024-06-30,46349223000.0
2024-10-29,2024-09-30,45808417000.0
2025-03-27,2024-12-31,49153266000.0
2025-04-29,2025-03-31,48751230000.0
2025-08-29,2025-06-30,33196367000.0
2025-10-29,2025-09-30,29633285000.0
2026-03-27,2025-12-31,42979933000.0
