date,period,value
2020-04-25,2020-03-31,409942000.0
2020-08-29,2020-06-30,1118788000.0
2020-10-31,2020-09-30,1450140000.0
2021-03-31,2020-12-31,1691624000.0
2021-04-30,2021-03-31,406908000.0
2021-08-31,2021-06-30,770325000.0
2021-10-30,2021-09-30,1200098000.0
2022-03-26,2021-12-31,1955126000.0
2022-04-30,2022-03-31,412062000.0
2022-08-27,2022-06-30,835845000.0
2022-10-29,2022-09-30,1251784000.0
2023-04-01,2022-12-31,1445130000.0
2023-04-29,2023-03-31,474576000.0
2023-08-31,2023-06-30,940033000.0
2023-10-27,2023-09-30,1337739000.0
2024-03-29,2023-12-31,1586519000.0
2024-04-30,2024-03-31,530598000.0
2024-08-29,2024-06-30,931139000.0
2024-10-29,2024-09-30,1276674000.0
2025-03-27,2024-12-31,1509553000.0
2025-04-29,2025-03-31,437324000.0
2025-08-29,2025-06-30,807464000.0
2025-10-29,2025-09-30,1231733000.0
2026-03-27,2025-12-31,1451525000.0
