date,period,value
2020-04-25,2020-03-31,63639148000.0
2020-08-29,2020-06-30,81461246000.0
2020-10-31,2020-09-30,79062266000.0
2021-03-31,2020-12-31,74157602000.0
2021-04-30,2021-03-31,71902761000.0
2021-08-31,2021-06-30,66408636000.0
2021-10-30,2021-09-30,64975981000.0
2022-03-26,2021-12-31,61422152000.0
2022-04-30,2022-03-31,60518247000.0
2022-08-27,2022-06-30,56424420000.0
2022-10-29,2022-09-30,59342346000.0
2023-04-01,2022-12-31,58202665000.0
2023-04-29,2023-03-31,55988895000.0
2023-08-31,2023-06-30,55234085000.0
2023-10-27,2023-09-30,53681914000.0
2024-03-29,2023-12-31,52756509000.0
2024-04-30,2024-03-31,52150434000.0
2024-08-29,2024-06-30,58589026000.0
2024-10-29,2024-09-30,76335517000.0
2025-03-27,2024-12-31,97593546000.0
2025-04-29,2025-03-31,101355229000.0
2025-08-29,2025-06-30,116084699000.0
2025-10-29,2025-09-30,126955688000.0
2026-03-27,2025-12-31,137024491000.0
