date,period,value
2020-04-25,2020-03-31,140999000.0
2020-08-29,2020-06-30,140203000.0
2020-10-31,2020-09-30,-202727000.0
2021-03-31,2020-12-31,-547799000.0
2021-04-30,2021-03-31,63539000.0
2021-08-31,2021-06-30,-70619000.0
2021-10-30,2021-09-30,-31567000.0
2022-03-26,2021-12-31,-147908000.0
2022-04-30,2022-03-31,-39050000.0
2022-08-27,2022-06-30,418656000.0
2022-10-29,2022-09-30,722391000.0
2023-04-01,2022-12-31,738300000.0
2023-04-29,2023-03-31,-28507000.0
2023-08-31,2023-06-30,-95786000.0
2023-10-27,2023-09-30,-97577000.0
2024-03-29,2023-12-31,-155909000.0
2024-04-30,2024-03-31,-35328000.0
2024-08-29,2024-06-30,-81890000.0
2024-10-29,2024-09-30,-134181000.0
2025-03-27,2024-12-31,-174693000.0
2025-04-29,2025-03-31,-29066000.0
2025-08-29,2025-06-30,-48017000.0
2025-10-29,2025-09-30,-79362000.0
2026-03-27,2025-12-31,-100763000.0
