date,period,value
2020-04-25,2020-03-31,1660526000.0
2020-08-29,2020-06-30,2142587000.0
2020-10-31,2020-09-30,2557104000.0
2021-03-31,2020-12-31,2568919000.0
2021-04-30,2021-03-31,4471752000.0
2021-08-31,2021-06-30,4057970000.0
2021-10-30,2021-09-30,1990713000.0
2022-03-26,2021-12-31,2126922000.0
2022-04-30,2022-03-31,2425980000.0
2022-08-27,2022-06-30,1941528000.0
2022-10-29,2022-09-30,3188554000.0
2023-04-01,2022-12-31,2301037000.0
2023-04-29,2023-03-31,4189781000.0
2023-08-31,2023-06-30,2129920000.0
2023-10-27,2023-09-30,2962465000.0
2024-03-29,2023-12-31,2210368000.0
2024-04-30,2024-03-31,2715595000.0
2024-08-29,2024-06-30,3192403000.0
2024-10-29,2024-09-30,3561798000.0
2025-03-27,2024-12-31,3495177000.0
2025-04-29,2025-03-31,3911180000.0
2025-08-29,2025-06-30,10832004000.0
2025-10-29,2025-09-30,10740552000.0
2026-03-27,2025-12-31,9953265000.0
