date,period,value
2020-04-30,2020-03-31,68336665.48
2020-08-29,2020-06-30,147233126.72
2020-10-31,2020-09-30,255304306.29
2021-04-10,2020-12-31,355107242.58
2021-04-30,2021-03-31,94340262.17
2021-08-27,2021-06-30,198385994.77
2021-10-26,2021-09-30,358980721.49
2022-03-31,2021-12-31,403100575.89
2022-04-28,2022-03-31,78051264.39
2022-08-25,2022-06-30,166299476.17
2022-10-28,2022-09-30,252587298.91
2023-04-15,2022-12-31,324603232.44
2023-04-29,2023-03-31,71282315.95
2023-08-25,2023-06-30,161695903.75
2023-10-28,2023-09-30,256427345.24
2024-04-19,2023-12-31,336752792.44
2024-04-27,2024-03-31,65466478.57
2024-08-30,2024-06-30,148996097.8
2024-10-26,2024-09-30,242099246.88
2025-04-19,2024-12-31,343302562.68
2025-04-26,2025-03-31,78882417.38
2025-08-30,2025-06-30,161790952.15
2025-10-30,2025-09-30,251182396.02
2026-03-31,2025-12-31,382935952.05
