date,period,value
2020-04-23,2020-03-31,1414954846.37
2020-08-20,2020-06-30,1305117543.16
2020-10-28,2020-09-30,1405028944.43
2021-04-23,2020-12-31,1513782191.08
2021-04-23,2021-03-31,1573120085.11
2021-08-26,2021-06-30,1360774458.38
2021-10-28,2021-09-30,1043428865.62
2022-04-27,2021-12-31,1321629847.85
2022-04-27,2022-03-31,1347583305.19
2022-08-26,2022-06-30,1231836304.79
2022-10-25,2022-09-30,1107878485.75
2023-04-25,2022-12-31,1056698243.36
2023-04-25,2023-03-31,979080296.27
2023-08-17,2023-06-30,1029867637.89
2023-10-25,2023-09-30,1144698585.49
2024-04-22,2023-12-31,1246958195.67
2024-04-22,2024-03-31,1228763525.26
2024-08-23,2024-06-30,1038663597.86
2024-10-25,2024-09-30,841017094.39
2025-04-22,2024-12-31,822130270.84
2025-04-22,2025-03-31,1161328382.74
2025-08-22,2025-06-30,941207870.49
2025-10-28,2025-09-30,980854692.14
2026-03-31,2025-12-31,1292080184.69
