date,period,value
2020-04-27,2020-03-31,14341413.85
2020-08-29,2020-06-30,50352767.46
2020-10-31,2020-09-30,69410474.34
2021-04-30,2020-12-31,262184244.12
2021-04-30,2021-03-31,12766981.56
2021-08-26,2021-06-30,77383918.58
2021-10-26,2021-09-30,295650433.99
2022-04-27,2021-12-31,500084999.42
2022-04-27,2022-03-31,136010664.39
2022-08-16,2022-06-30,305709650.92
2022-10-18,2022-09-30,576477962.65
2023-04-26,2022-12-31,806592192.86
2023-04-26,2023-03-31,218329821.76
2023-08-16,2023-06-30,415245895.03
2023-10-18,2023-09-30,631852627.75
2024-04-25,2023-12-31,851298049.07
2024-04-25,2024-03-31,300082825.04
2024-08-28,2024-06-30,473192092.54
2024-10-30,2024-09-30,561742316.58
2025-04-29,2024-12-31,733430894.89
2025-04-29,2025-03-31,10305734.37
2025-08-26,2025-06-30,92868622.64
2025-10-30,2025-09-30,141916090.7
