date,period,value
2020-04-30,2020-03-31,30246029.2
2020-08-29,2020-06-30,62200328.53
2020-10-30,2020-09-30,86147218.57
2021-04-28,2020-12-31,151893101.09
2021-04-30,2021-03-31,25536505.54
2021-08-28,2021-06-30,62231257.35
2021-10-30,2021-09-30,83451207.46
2022-04-28,2021-12-31,142484047.29
2022-04-29,2022-03-31,23358020.07
2022-08-31,2022-06-30,66847575.89
2022-10-29,2022-09-30,93082806.32
2023-04-29,2022-12-31,144379416.59
2023-04-29,2023-03-31,32103055.05
2023-08-30,2023-06-30,80994604.72
2023-10-28,2023-09-30,109019702.4
2024-04-27,2023-12-31,169792752.61
2024-04-27,2024-03-31,47325304.23
2024-08-31,2024-06-30,76611107.45
2024-10-30,2024-09-30,92760492.47
2025-04-29,2024-12-31,151684863.01
2025-08-27,2025-06-30,68316535.06
2025-10-30,2025-09-30,90104691.83
