date,period,value
2020-08-15,2020-06-30,16043137.76
2020-10-24,2020-09-30,16043137.76
2021-04-30,2020-12-31,4088728.59
2021-04-30,2021-03-31,982622.53
2021-08-31,2021-06-30,2150534.53
2021-10-27,2021-09-30,3014216.11
2022-04-23,2021-12-31,4515281.88
2022-04-30,2022-03-31,897120.0
2022-08-06,2022-06-30,2075868.33
2022-10-31,2022-09-30,17313253.87
2023-04-27,2022-12-31,15586537.82
2023-04-27,2023-03-31,669810.0
2023-08-01,2023-06-30,669810.0
2023-10-31,2023-09-30,669810.0
2024-04-27,2023-12-31,669810.0
2024-10-29,2024-09-30,60000.0
2025-03-29,2024-12-31,17130.0
