date,period,value
2020-04-24,2020-03-31,-13881462.52
2020-08-28,2020-06-30,-15394419.76
2020-10-30,2020-09-30,26977938.9
2021-03-30,2020-12-31,49415635.74
2021-04-29,2021-03-31,-12582797.41
2021-08-26,2021-06-30,-23404826.63
2021-10-28,2021-09-30,10896846.16
2022-03-30,2021-12-31,678042047.61
2022-04-28,2022-03-31,365406114.18
2022-08-26,2022-06-30,-411208291.1
2022-10-28,2022-09-30,-855161043.48
2023-03-30,2022-12-31,-928592890.92
2023-04-28,2023-03-31,-9117684.53
2023-08-29,2023-06-30,-9176871.31
2023-10-28,2023-09-30,-9176871.31
2024-03-28,2023-12-31,-9176871.31
2024-04-26,2024-03-31,0.0
2025-10-29,2025-09-30,0.0
