date,period,value
2020-04-29,2020-03-31,351899247.09
2020-08-07,2020-06-30,714019842.91
2020-10-19,2020-09-30,1030064550.97
2021-04-23,2020-12-31,1446348195.0
2021-04-29,2021-03-31,456286413.43
2021-08-03,2021-06-30,920774261.48
2021-10-29,2021-09-30,1393676993.02
2022-04-27,2021-12-31,1867391680.51
2022-04-27,2022-03-31,490279753.54
2022-08-20,2022-06-30,1000097399.25
2022-10-27,2022-09-30,1575230127.9
2023-04-28,2022-12-31,2180619059.78
2023-04-28,2023-03-31,529665839.99
2023-08-10,2023-06-30,1050983899.73
2023-10-30,2023-09-30,1615407220.96
2024-04-29,2023-12-31,2052529561.62
2024-04-29,2024-03-31,670253096.74
2024-08-30,2024-06-30,1228289022.99
2024-10-25,2024-09-30,1931183972.08
2025-04-28,2024-12-31,2479005882.69
2025-04-28,2025-03-31,705018735.68
2025-08-29,2025-06-30,1437030418.11
2025-10-28,2025-09-30,2208304291.71
