date,period,value
2020-04-28,2020-03-31,45128291.39
2020-08-08,2020-06-30,48070715.52
2020-10-30,2020-09-30,46381115.52
2021-03-31,2020-12-31,46381115.52
2021-04-28,2021-03-31,47503908.52
2021-08-12,2021-06-30,21180466.53
2021-10-30,2021-09-30,20430046.53
2022-03-31,2021-12-31,19686504.06
2022-04-30,2022-03-31,19686504.06
2022-08-06,2022-06-30,11719984.77
2022-10-29,2022-09-30,11719984.77
2023-04-25,2022-12-31,11719984.77
2023-04-25,2023-03-31,11719984.77
2024-04-30,2024-03-31,10000000.0
2024-08-31,2024-06-30,34997568.09
2024-10-31,2024-09-30,48993975.95
2025-04-12,2024-12-31,50082230.7
2025-04-30,2025-03-31,50082230.7
2025-08-30,2025-06-30,50082230.7
2025-10-31,2025-09-30,50082230.7
2026-03-31,2025-12-31,50082230.7
