date,period,value
2020-08-28,2020-03-31,2570856.46
2020-12-11,2020-09-30,7704607.45
2021-05-21,2020-12-31,10934679.25
2021-07-30,2021-03-31,2879410.47
2021-08-27,2020-06-30,5114809.46
2021-08-27,2021-06-30,5781382.14
2022-02-28,2021-12-31,12346635.23
2022-08-12,2022-06-30,7500410.43
2023-04-22,2022-12-31,17738142.51
2023-08-28,2023-06-30,17343288.45
2024-04-24,2023-12-31,46264076.99
2024-08-10,2024-06-30,30434391.57
2025-04-19,2024-12-31,61560828.2
2025-08-27,2025-06-30,30385167.02
