date,period,value
2020-08-28,2020-03-31,7111779.89
2020-12-11,2020-09-30,86627000.35
2021-05-21,2020-12-31,45835452.13
2021-07-30,2021-03-31,123802368.19
2021-08-27,2020-06-30,58762882.93
2021-08-27,2021-06-30,89196960.18
2022-02-28,2021-12-31,2806832311.11
2022-08-12,2022-06-30,-52537601.5
2023-04-22,2022-12-31,-513889111.46
2023-08-28,2023-06-30,-67309410.6
2024-04-24,2023-12-31,-1161524370.83
2024-08-10,2024-06-30,-454764830.2
2025-04-19,2024-12-31,-1062224035.52
2025-08-27,2025-06-30,26582326.19
