date,period,value
2020-08-28,2020-03-31,-119882.19
2020-12-11,2020-09-30,-1363345.33
2021-05-21,2020-12-31,-3537228.3
2021-07-30,2021-03-31,-5146950.2
2021-08-27,2020-06-30,-852350.0
2021-08-27,2021-06-30,-13527814.57
2022-02-28,2021-12-31,-40183746.94
2022-08-12,2022-06-30,-74673172.71
2023-04-22,2022-12-31,-68535768.17
2023-08-28,2023-06-30,-49228837.87
2024-04-24,2023-12-31,-89341690.74
2024-08-10,2024-06-30,-44423889.47
2025-04-19,2024-12-31,-85312114.28
2025-08-27,2025-06-30,-45772837.2
