date,period,value
2020-08-28,2020-03-31,-46320.82
2020-12-11,2020-09-30,-1701661.92
2021-05-21,2020-12-31,-6400553.09
2021-07-30,2021-03-31,-4729615.27
2021-08-27,2020-06-30,-20582.46
2021-08-27,2021-06-30,-9666641.65
2022-02-28,2021-12-31,-34138320.22
2022-08-12,2022-06-30,28781467.56
2023-04-22,2022-12-31,14382856.33
2023-08-28,2023-06-30,-11676849.66
2024-04-24,2023-12-31,-10979079.94
2024-08-10,2024-06-30,-7255550.45
2025-04-19,2024-12-31,-4883936.4
2025-08-27,2025-06-30,7107070.45
