date,period,value
2020-08-28,2020-03-31,-2584519.82
2020-12-11,2020-09-30,-18009025.42
2021-05-21,2020-12-31,-32856669.96
2021-07-30,2021-03-31,8361030.04
2021-08-27,2020-06-30,-11295676.62
2021-08-27,2021-06-30,9562146.85
2022-02-28,2021-12-31,8259721.3
2022-08-12,2022-06-30,-11514876.57
2023-04-22,2022-12-31,-32009339.19
2023-08-28,2023-06-30,-22762073.14
2024-04-24,2023-12-31,-24295087.73
2024-08-10,2024-06-30,4299484.36
2025-04-19,2024-12-31,-9152599.62
2025-08-27,2025-06-30,-3454577.25
