date,period,value
2020-08-28,2020-03-31,64142723.06
2020-12-11,2020-09-30,750594220.68
2021-05-21,2020-12-31,1127607535.02
2021-07-30,2021-03-31,332207460.55
2021-08-27,2020-06-30,334673923.85
2021-08-27,2021-06-30,442650046.22
2022-02-28,2021-12-31,720013671.11
2022-08-12,2022-06-30,192196534.78
2023-04-22,2022-12-31,303134958.32
2023-08-28,2023-06-30,135659273.51
2024-04-24,2023-12-31,260131747.68
2024-08-10,2024-06-30,70940560.68
2025-04-19,2024-12-31,121927677.07
2025-08-27,2025-06-30,67686291.32
