date,period,value
2020-04-30,2020-03-31,1775768187.58
2020-07-22,2020-06-30,1831198886.8
2020-10-28,2020-09-30,1836189738.79
2021-04-20,2020-12-31,2086985076.65
2021-04-20,2021-03-31,2364056069.7
2021-08-31,2021-06-30,2329223351.44
2021-10-29,2021-09-30,2142539248.81
2022-04-30,2021-12-31,2032467334.53
2022-04-30,2022-03-31,2049350581.41
2022-08-31,2022-06-30,2845316906.27
2022-10-29,2022-09-30,2725683386.7
2023-04-29,2022-12-31,2821841811.95
2023-04-29,2023-03-31,2925438928.85
2023-08-31,2023-06-30,2915949892.25
2023-10-31,2023-09-30,3008272242.62
2024-04-30,2023-12-31,3090007833.48
2024-04-30,2024-03-31,3111008025.66
2024-08-30,2024-06-30,3356745518.74
2024-10-31,2024-09-30,3586981153.83
2025-04-30,2024-12-31,3783729658.67
2025-04-30,2025-03-31,3734929959.67
2025-08-30,2025-06-30,3717608235.67
2025-10-31,2025-09-30,3697269896.85
