date,period,value
2020-04-30,2020-03-31,103405804.17
2020-08-29,2020-06-30,108373857.42
2020-10-30,2020-09-30,109107471.18
2021-03-30,2020-12-31,130936298.09
2021-04-29,2021-03-31,154900191.38
2021-08-27,2021-06-30,131212821.57
2021-10-28,2021-09-30,134860633.7
2022-04-12,2021-12-31,138020099.0
2022-04-30,2022-03-31,137047587.09
2022-08-30,2022-06-30,64110583.2
2022-10-29,2022-09-30,69187918.91
2023-03-30,2022-12-31,51937985.5
2023-04-29,2023-03-31,51453363.19
2023-08-31,2023-06-30,42406166.34
2023-10-31,2023-09-30,40293108.9
2024-03-29,2023-12-31,35272506.82
2024-04-30,2024-03-31,35955849.72
2024-08-31,2024-06-30,32996169.56
2024-10-31,2024-09-30,32458576.65
2025-03-29,2024-12-31,23215210.6
2025-04-25,2025-03-31,22910224.43
2025-08-30,2025-06-30,17197305.36
2025-10-31,2025-09-30,17069741.75
