date,period,value
2020-04-30,2020-03-31,86820393.62
2020-08-29,2020-06-30,122080029.0
2020-10-30,2020-09-30,147993291.96
2021-03-30,2020-12-31,121648549.25
2021-04-29,2021-03-31,16498297.02
2021-08-27,2021-06-30,28098274.69
2021-10-28,2021-09-30,35999051.21
2022-04-12,2021-12-31,52164713.65
2022-04-30,2022-03-31,49138564.87
2022-08-30,2022-06-30,30234167.48
2022-10-29,2022-09-30,72009536.97
2023-03-30,2022-12-31,88680038.31
2023-04-29,2023-03-31,65893893.66
2023-08-31,2023-06-30,38432845.18
2023-10-31,2023-09-30,47790265.82
2024-03-29,2023-12-31,61814800.27
2024-04-30,2024-03-31,97379140.23
2024-08-31,2024-06-30,107906628.92
2024-10-31,2024-09-30,135392351.53
2025-03-29,2024-12-31,143555852.29
2025-04-25,2025-03-31,47510298.94
2025-08-30,2025-06-30,56268520.75
2025-10-31,2025-09-30,78093120.73
2026-03-31,2025-12-31,83355891.5
