date,period,value
2020-04-21,2020-03-31,9968303.21
2020-08-25,2020-06-30,3196450.91
2020-10-22,2020-09-30,3210720.5
2021-04-28,2020-12-31,2145753.1
2021-04-28,2021-03-31,3391788.03
2021-08-24,2021-06-30,3998207.9
2021-10-19,2021-09-30,4281363.46
2022-04-12,2021-12-31,2685981.88
2022-04-26,2022-03-31,5496263.21
2022-08-26,2022-06-30,11958942.03
2022-10-25,2022-09-30,19655736.38
2023-04-12,2022-12-31,8521136.76
2023-04-26,2023-03-31,10622438.29
2023-08-25,2023-06-30,22271276.55
2023-10-20,2023-09-30,24336979.55
2024-04-18,2023-12-31,19298306.46
2024-04-25,2024-03-31,24418590.09
2024-08-23,2024-06-30,33723998.77
2024-10-24,2024-09-30,30433698.16
2025-04-18,2024-12-31,28146653.24
2025-04-24,2025-03-31,32594874.57
2025-08-22,2025-06-30,33920336.52
2025-10-24,2025-09-30,39498405.53
