date,period,value
2020-04-21,2020-03-31,767703751.68
2020-07-31,2020-06-30,767703751.68
2020-10-23,2020-09-30,3019148161.2
2021-03-25,2020-12-31,3019148161.2
2021-04-23,2021-03-31,3019148161.2
2021-08-19,2021-06-30,3019148161.2
2021-10-22,2021-09-30,3019148161.2
2022-03-22,2021-12-31,3019148161.2
2022-04-22,2022-03-31,3019148161.2
2022-08-03,2022-06-30,3019148161.2
2022-10-25,2022-09-30,3019148161.2
2023-03-25,2022-12-31,3019148161.2
2023-04-22,2023-03-31,3019148161.2
2023-08-19,2023-06-30,3019148161.2
2023-10-21,2023-09-30,3019148161.2
2024-03-27,2023-12-31,3019306368.21
2024-04-26,2024-03-31,3019341517.45
2024-08-21,2024-06-30,3019514012.88
2024-10-23,2024-09-30,3019764308.04
2025-03-27,2024-12-31,3215930493.26
2025-04-28,2025-03-31,3215932799.41
2025-08-22,2025-06-30,3216017102.35
2025-10-24,2025-09-30,3301413535.73
2026-03-25,2025-12-31,6350100068.3
